Timestamp_Unix,Signal_mV,Intent_Label,Label_Class
1770979546.156508923,501.906829,REST,0
1770979546.160675049,502.477783,REST,0
1770979546.164559126,502.311614,REST,0
1770979546.168651104,501.618133,REST,0
1770979546.172784805,500.696685,REST,0
1770979546.176859856,499.839599,REST,0
1770979546.176905870,499.277862,REST,0
1770979546.181449890,499.111267,REST,0
1770979546.185343981,499.266296,REST,0
1770979546.189210892,499.587188,REST,0
1770979546.193779945,499.974517,REST,0
1770979546.197621107,500.399902,REST,0
1770979546.201461077,500.786285,REST,0
1770979546.205986023,500.940673,REST,0
1770979546.209923029,500.653717,REST,0
1770979546.213832855,499.922760,REST,0
1770979546.218352079,499.072235,REST,0
1770979546.222265005,498.594635,REST,0
1770979546.226169109,498.880859,REST,0
1770979546.230058908,500.077453,REST,0
1770979546.234542131,502.092254,REST,0
1770979546.238383055,504.665710,REST,0
1770979546.242954969,507.435302,REST,0
1770979546.246539116,509.964904,REST,0
1770979546.250597239,511.858398,REST,0
1770979546.254684925,512.906005,REST,0
1770979546.258784056,513.058837,REST,0
1770979546.262857914,512.338928,REST,0
1770979546.262904167,510.894989,REST,0
1770979546.267381907,509.091796,REST,0
1770979546.271217823,507.451751,REST,0
1770979546.275770903,506.485656,REST,0
1770979546.279711962,506.456237,REST,0
1770979546.283589840,507.226043,REST,0
1770979546.287525892,508.353118,REST,0
1770979546.292111874,509.338043,REST,0
1770979546.296061993,509.839263,REST,0
1770979546.299943924,509.767517,REST,0
1770979546.304438114,509.252563,REST,0
1770979546.308328867,508.538879,REST,0
1770979546.312250853,507.906311,REST,0
1770979546.316127062,507.624237,REST,0
1770979546.320626974,507.894226,REST,0
1770979546.324434996,508.791931,REST,0
1770979546.328986883,510.209197,REST,0
1770979546.332489014,511.851684,REST,0
1770979546.336579084,513.358703,REST,0
1770979546.340650082,514.453002,REST,0
1770979546.344790936,515.000671,REST,0
1770979546.348841906,514.997985,REST,0
1770979546.348881960,514.537963,REST,0
1770979546.353478909,513.752380,REST,0
1770979546.357430935,512.771606,REST,0
1770979546.361344099,511.719543,REST,0
1770979546.365296125,510.676635,REST,0
1770979546.369782925,509.626281,REST,0
1770979546.373623133,508.478546,REST,0
1770979546.378088951,507.176757,REST,0
1770979546.381948948,505.796051,REST,0
1770979546.385872841,504.526885,REST,0
1770979546.390433073,503.543762,REST,0
1770979546.394356012,502.883941,REST,0
1770979546.398154020,502.450683,REST,0
1770979546.402623892,502.100006,REST,0
1770979546.406466961,501.715728,REST,0
1770979546.410304070,501.229675,REST,0
1770979546.414801836,500.589691,REST,0
1770979546.418554783,499.758361,REST,0
1770979546.422638178,498.773040,REST,0
1770979546.426707029,497.788970,REST,0
1770979546.430809021,497.056396,REST,0
1770979546.434834003,496.874816,REST,0
1770979546.434876919,497.529571,REST,0
1770979546.439364195,499.182067,REST,0
1770979546.443257093,501.769561,REST,0
1770979546.447194815,504.984527,REST,0
1770979546.451790094,508.344543,REST,0
1770979546.455728054,511.336120,REST,0
1770979546.459668875,513.553771,REST,0
1770979546.463570833,514.739746,REST,0
1770979546.468168974,514.752929,REST,0
1770979546.472006798,513.576782,REST,0
1770979546.475841999,511.373229,REST,0
1770979546.480360985,508.520294,REST,0
1770979546.484300137,505.581054,REST,0
1770979546.488237143,503.156127,REST,0
1770979546.492823124,501.674560,REST,0
1770979546.496763945,501.252807,REST,0
1770979546.500712872,501.682678,REST,0
1770979546.504501104,502.547882,REST,0
1770979546.508577108,503.415222,REST,0
1770979546.512731791,503.956146,REST,0
1770979546.516853094,503.943664,REST,0
1770979546.520923853,503.244232,REST,0
1770979546.520975113,501.868927,REST,0
1770979546.525521994,500.021423,REST,0
1770979546.529428005,498.083740,REST,0
1770979546.533349037,496.492645,REST,0
1770979546.537837029,495.543090,REST,0
1770979546.541676044,495.291168,REST,0
1770979546.545567989,495.618194,REST,0
1770979546.550138950,496.317932,REST,0
1770979546.554063082,497.126037,REST,0
1770979546.557932138,497.752990,REST,0
1770979546.562518120,497.952972,REST,0
1770979546.566428900,497.592620,REST,0
1770979546.570312977,496.673522,REST,0
1770979546.574698925,495.314880,REST,0
1770979546.578530073,493.706207,REST,0
1770979546.582473040,492.021026,REST,0
1770979546.586991072,490.367034,REST,0
1770979546.590586185,488.820831,REST,0
1770979546.594669104,487.463684,REST,0
1770979546.598749876,486.383361,REST,0
1770979546.603036880,485.688262,REST,0
1770979546.606855869,485.482971,REST,0
1770979546.606896877,485.792846,REST,0
1770979546.611375093,486.554534,REST,0
1770979546.615252972,487.646850,REST,0
1770979546.619210005,488.876281,REST,0
1770979546.623803854,489.972778,REST,0
1770979546.627721071,490.641693,REST,0
1770979546.631680012,490.652893,REST,0
1770979546.635616064,489.961578,REST,0
1770979546.640120983,488.775299,REST,0
1770979546.643959999,487.467773,REST,0
1770979546.648510933,486.408569,REST,0
